label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
RoomWall_06859;black two-toned tile wall;black two-toned tile wall;Schwarz-Weiß-Fliesenwand;pared damero negro;pared damero negro;mur carrelé bicolore noir;mur carrelé bicolore noir;muro piastrelle bianconero;zwarte tegelpatroonwand;单色配色撞色砖墙;灰階配色撞色磚牆;モノクロツートンタイルのかべ;흑백 투톤 타일 벽;стена с черной плиткой
RoomWall_06861;white hallway wall;white hallway wall;Weiß-Dielentapete;pared pasillo blanca;pared pasillo blanca;mur hall gris;mur hall gris;muro albergo bianco;witte halwand;白色大厅墙;白色大廳牆;しろいホールのかべ;하얀 홀 벽;белая стена «Холл»
RoomWall_06862;black hallway wall;black hallway wall;Schwarz-Dielentapete;pared pasillo negra;pared pasillo negra;mur hall noir;mur hall noir;muro albergo nero;zwarte halwand;黑色大厅墙;黑色大廳牆;くろいホールのかべ;검정 홀 벽;черная стена «Холл»
RoomWall_06863;olive desert-tile wall;olive desert-tile wall;Oliv-Wüstenfliesenwand;pared losa desierto caqui;pared losa desierto verde;mur treillis marocain kaki;mur treillis désert vert;muro motivo arabo kaki;groene oosterse tegelwand;黄绿色摩洛哥砖墙;黃綠色摩洛哥磚牆;きみどりモロッカンタイルかべ;옐로그린 모로칸 타일 벽;оливковая стена «Восток»
RoomWall_06864;purple desert-tile wall;purple desert-tile wall;Lila-Wüstenfliesenwand;pared losa desierto lila;pared losa desierto morada;mur treillis marocain violet;mur treillis désert mauve;muro motivo arabo viola;paarse oosterse tegelwand;紫色摩洛哥砖墙;紫色摩洛哥磚牆;むらさきのモロッカンタイルかべ;퍼플 모로칸 타일 벽;фиолет. стена «Восток»
RoomWall_06865;yellow playroom wall;yellow playroom wall;Gelb-Spieltapete;pared barquito amarilla;pared barquito amarilla;mur salle de jeu jaune;mur salle de jeu jaune;muro stanza giochi giallo;gele kinderkamerwand;黄色儿童房壁纸;黃色兒童房壁紙;きいろいキッズルームのかべがみ;노란 놀이방 벽지;желтая стена в детскую
RoomWall_06866;green playroom wall;green playroom wall;Grün-Spieltapete;pared barquito verde;pared barquito verde;mur salle de jeu vert;mur salle de jeu vert;muro stanza giochi verde;groene kinderkamerwand;绿色儿童房壁纸;綠色兒童房壁紙;みどりのキッズルームのかべがみ;초록 놀이방 벽지;зеленая стена в детскую
RoomWall_06868;white-rose wall;white-rose wall;Unschuldsrosentapete;pared rosas rosada;pared rosas blancas;mur de roses blanches;mur de roses blanches;muro con rose bianche;witterozenwand;白色玫瑰壁纸;白色玫瑰壁紙;しろいバラのかべがみ;하얀 장미 벽지;стена с белыми розами
RoomWall_06869;blue-rose wall;blue-rose wall;Blaurosentapete;pared rosas turquesa;pared rosas turquesas;mur de roses vert;mur de roses vert;muro con rose blu;blauwerozenwand;蓝色玫瑰壁纸;藍色玫瑰壁紙;あおいバラのかべがみ;파란 장미 벽지;стена с синими розами
RoomWall_06870;red heart-pattern wall;red heart-pattern wall;Herz-auf-Rot-Tapete;pared amor roja;pared amor roja;mur motif cœurs rouge;mur motif cœurs rouge;muro con cuori rosso;rode hartjeswand;红色爱心壁纸;紅色愛心壁紙;レッドハートのかべがみ;레드 하트 벽지;красная стена с сердцами
RoomWall_06871;yellow heart-pattern wall;yellow heart-pattern wall;Herz-auf-Gelb-Tapete;pared amor amarilla;pared amor amarilla;mur motif cœurs jaune;mur motif cœurs jaune;muro con cuori giallo;gele hartjeswand;黄色爱心壁纸;黃色愛心壁紙;イエローハートのかべがみ;옐로 하트 벽지;желтая стена с сердцами
RoomWall_06872;yellow flower-print wall;yellow flower-print wall;Gelb-Blumentapete;pared floral amarilla;pared floral amarilla;mur à fleurs jaune;mur à fleurs jaune;muro stampa floreale giallo;gele bloemenwand;黄色花纹壁纸;黃色花紋壁紙;きいろいはながらかべがみ;노란 꽃무늬 벽지;желтая стена с цветами
RoomWall_06873;blue flower-print wall;blue flower-print wall;Blau-Blumentapete;pared floral azul;pared floral azul;mur à fleurs bleu;mur à fleurs bleu;muro stampa floreale blu;blauwe bloemenwand;蓝色花纹壁纸;藍色花紋壁紙;ブルーのはながらかべがみ;파란 꽃무늬 벽지;синяя стена с цветами
RoomWall_06874;sepia puzzle wall;sepia puzzle wall;Sepia-Puzzletapete;pared rompecabezas sepia;pared rompecabezas sepia;mur puzzle sépia;mur casse-tête sépia;muro puzzle seppia;sepia puzzelwand;棕黑色拼图壁纸;深褐色巧拼壁紙;セピアパズルかべがみ;세피아 퍼즐 벽지;стена-пазл в сепии
RoomWall_06875;purple puzzle wall;purple puzzle wall;Lila-Puzzletapete;pared rompecabezas malva;pared rompecabezas uva;mur puzzle mauve;mur casse-tête mauve;muro puzzle viola;paarse puzzelwand;紫色拼图壁纸;紫色巧拼壁紙;パープルパズルかべがみ;퍼플 퍼즐 벽지;фиолетовая стена-пазл
RoomWall_06876;botanical-tile wall;botanical-tile wall;Relieffliesenwand;pared cerámica amarilla;pared cerámica amarilla;mur botanique jaune;mur botanique jaune;muro bassorilievo giallo;gele patroontegelwand;植物图案砖墙;植物圖案磚牆;ボタニカルタイルのかべ;보태니컬 타일 벽;желтая кафельная стена
RoomWall_06877;black botanical-tile wall;black botanical-tile wall;Schwarz-Relieffliesenwand;pared cerámica negra;pared cerámica negra;mur botanique noir;mur botanique noir;muro bassorilievo nero;zwarte patroontegelwand;黑色植物图案砖墙;黑色植物圖案磚牆;くろいボタニカルタイルのかべ;블랙 보태니컬 타일 벽;черная кафельная стена
RoomWall_06878;green intricate wall;green intricate wall;Grün-Filigrantapete;pared boceto floral verde;pared boceto floral verde;mur entrelacs floraux vert;mur entrelacs floraux vert;muro filigrana verde;groene filigraanwand;绿色布墙;綠色布牆;みどりのテキスタイルのかべ;초록 텍스타일 벽;затейливая зелен. стена
RoomWall_06879;red intricate wall;red intricate wall;Rot-Filigrantapete;pared boceto floral roja;pared boceto floral roja;mur entrelacs floraux rouge;mur entrelacs floraux rouge;muro filigrana rosso;rode filigraanwand;红色布墙;紅色布牆;あかいテキスタイルのかべ;빨간 텍스타일 벽;затейливая красная стена
RoomWall_07127;blue tile wall;blue tile wall;Blaufliesenwand;pared alicatada azul marino;pared azulejos azul;mur mosaïque bleu marine;mur mosaïque bleu marine;muro piastrelle blu;blauwe tegelwand;蓝色砖墙;藍色磚牆;あおいタイルのかべ;파란 타일 벽;синяя плитка
RoomWall_07187;forest wall;forest wall;Waldtapete;pared bosque;pared bosque;mur forêt;mur forêt;muro bosco;boswand;蘑菇森林墙;蘑菇森林牆;キノコのもりのかべ;버섯숲 벽지;стена с дремучим лесом
RoomWall_07205;cherry-blossom-trees wall;cherry-blossom-trees wall;Kirschblütenwand;pared cerezos en flor;pared cerezos en flor;mur fleurs de cerisier;mur fleurs de cerisier;muro fiori di ciliegio;kersenbloesemwand;樱花树墙;櫻花樹牆;さくらなみきのかべ;벚나무길 벽;стена с сакурой
RoomWall_07215;cute white wall;cute white wall;Weiß-Niedlichwand;pared cuqui blanca;pared adorable blanca;mur sobre cœurs blanc;mur sobre cœurs blanc;muro grazioso bianco;schattige witte wand;白色可爱墙;白色可愛牆;しろいキュートなかべ;화이트 큐트 벽;милая белая стена
RoomWall_07216;cute red wall;cute red wall;Rot-Niedlichwand;pared cuqui roja;pared adorable roja;mur sobre cœurs rouge;mur sobre cœurs rouge;muro grazioso rosso;schattige rode wand;红色可爱墙;紅色可愛牆;あかいキュートなかべ;레드 큐트 벽;милая красная стена
RoomWall_07217;cute blue wall;cute blue wall;Blau-Niedlichwand;pared cuqui azul;pared adorable azul;mur sobre cœurs bleu;mur sobre cœurs bleu;muro grazioso blu;schattige blauwe wand;蓝色可爱墙;藍色可愛牆;ブルーなキュートのかべ;블루 큐트 벽;милая синяя стена
RoomWall_07218;cute yellow wall;cute yellow wall;Gelb-Niedlichwand;pared cuqui amarilla;pared adorable amarilla;mur sobre cœurs jaune;mur sobre cœurs jaune;muro grazioso giallo;schattige gele wand;黄色可爱墙;黃色可愛牆;きいろいキュートなかべ;옐로 큐트 벽;милая желтая стена
RoomWall_07241;blue diner wall;blue diner wall;Blau-Dinerwand;pared café años 50 azul;pared café años 50 azul;mur années 50 bleu;mur années 50 bleu;muro bar anni '50 azzurro;blauwe restaurantwand;蓝色餐馆墙;藍色餐館牆;あおいダイナーのかべ;파란 다이너 벽;голубая стена кафе
RoomWall_07242;pink diner wall;pink diner wall;Rosa-Dinerwand;pared café años 50 rosa;pared café años 50 rosa;mur années 50 pêche;mur années 50 rose;muro bar anni '50 rosa;roze restaurantwand;桃红色餐馆墙;桃紅色餐館牆;ももいろダイナーのかべ;분홍 다이너 벽;розовая стена кафе
RoomWall_07243;gray diner wall;gray diner wall;Grau-Dinerwand;pared café años 50 gris;pared café años 50 gris;mur années 50 gris;mur années 50 gris;muro bar anni '50 grigio;grijze restaurantwand;白色餐馆墙;白色餐館牆;しろいダイナーのかべ;하얀 다이너 벽;серая стена кафе
RoomWall_07244;brown diner wall;brown diner wall;Braun-Dinerwand;pared café años 50 marrón;pared café años 50 marrón;mur années 50 brun;mur années 50 brun;muro bar anni '50 cacao;bruine restaurantwand;茶色餐馆墙;茶色餐館牆;ちゃいろいダイナーのかべ;갈색 다이너 벽;коричневая стена кафе
RoomWall_07274;pink quilt wall;pink quilt wall;Rosa-Quiltwand;pared patchwork rosa;pared estilo colcha rosa;mur patchwork rose;mur patchwork rose;muro patchwork rosa;roze quiltwand;粉红色拼布墙;粉紅色拼布牆;ピンクキルトのかべ;핑크 퀼트 벽;лоскутная розовая стена
RoomWall_07275;purple quilt wall;purple quilt wall;Lila-Quiltwand;pared patchwork lila;pared estilo colcha morada;mur patchwork mauve;mur patchwork mauve;muro patchwork lilla;paarse quiltwand;紫色拼布墙;紫色拼布牆;パープルキルトのかべ;퍼플 퀼트 벽;лоскутная фиолет. стена
RoomWall_07276;yellow quilt wall;yellow quilt wall;Gelb-Quiltwand;pared patchwork amarilla;pared estilo colcha amarilla;mur patchwork jaune;mur patchwork jaune;muro patchwork giallo;gele quiltwand;黄色拼布墙;黃色拼布牆;イエローキルトのかべ;옐로 퀼트 벽;лоскутная желтая стена
RoomWall_07277;blue quilt wall;blue quilt wall;Blau-Quiltwand;pared patchwork azul;pared estilo colcha azul;mur patchwork bleu;mur patchwork bleu;muro patchwork azzurro;blauwe quiltwand;蓝色拼布墙;藍色拼布牆;ブルーキルトのかべ;블루 퀼트 벽;лоскутная голубая стена
RoomWall_11176;chic tearoom wall;chic tearoom wall;Schick-Teezimmerwand;pared sala de té chic;pared sala de té chic;mur salon de thé chic;mur salon de thé chic;muro sala da tè chic;chique theehuiswand;典雅茶室墙;典雅茶室牆;シックなちゃしつのかべ;시크한 다도실 벽;модная стена чайной
RoomWall_11177;soothing tearoom wall;soothing tearoom wall;Relax-Teezimmerwand;pared sala de té relajante;pared sala de té relajante;mur salon de thé apaisant;mur salon de thé apaisant;muro sala da tè rilassante;rustgevende theehuiswand;稳重茶室墙;穩重茶室牆;おちついたちゃしつのかべ;차분한 다도실 벽;светлая стена чайной
RoomWall_11178;modern tearoom wall;modern tearoom wall;Modern-Teezimmerwand;pared sala de té moderna;pared sala de té moderna;mur salon de thé moderne;mur salon de thé moderne;muro sala da tè moderno;moderne theehuiswand;摩登茶室墙;摩登茶室牆;モダンなちゃしつのかべ;모던 다도실 벽;стена современной чайной
RoomWall_11180;harmonious wall;harmonious wall;Asienwand;pared ventanas orientales;pared ventanas orientales;mur impérial;mur harmonieux;muro sala da tè orientale;harmonieuze wand;东方风墙;東方風牆壁;オリエンタルなかべ;오리엔탈 벽;стена «Гармония»
RoomWall_11915;misty-garden wall;misty-garden wall;Nieselregen-Tapete;pared bosque lluvioso;pared bosque lluvioso;mur de pluie douce;mur de pluie douce;muro bosco piovoso;regenachtige wand;毛毛细雨墙;毛毛細雨牆;こさめのふるかべ;가랑비가 내리는 벽;стена «Дождик»
RoomWall_12461;wedding-party wall;wedding-party wall;Hochzeitsfeiertapete;pared banquete de boda;pared banquete de boda;mur cérémonie de mariage;mur cérémonie de mariage;muro festa nuziale;trouwfeestwand;婚礼派对墙;婚禮派對牆;ウェディングパーティーのかべ;웨딩 파티 벽;стена на свадьбу
RoomWall_12466;white wedding wall;white wedding wall;Weiß-Hochzeitstapete;pared de boda blanca;pared de boda blanca;mur mariage blanc;mur mariage blanc;muro nuziale bianco;witte trouwwand;白色婚礼墙;白色婚禮牆;ウェディングなかべ・ホワイト;하얀 웨딩 벽;белая свадебная стена
RoomWall_12468;brown wedding wall;brown wedding wall;Braun-Hochzeitstapete;pared de boda marrón;pared de boda marrón;mur mariage brun;mur mariage brun;muro nuziale marrone;bruine trouwwand;茶色婚礼墙;棕色婚禮牆;ウェディングなかべ・ブラウン;갈색 웨딩 벽;коричн. свадебная стена
RoomWall_12469;green wedding wall;green wedding wall;Grün-Hochzeitstapete;pared de boda verde;pared de boda verde;mur mariage vert;mur mariage vert;muro nuziale verde;groene trouwwand;绿色婚礼墙;綠色婚禮牆;ウェディングなかべ・グリーン;초록 웨딩 벽;зеленая свадебная стена
RoomWall_12566;mermaid wall;mermaid wall;Nixentapete;pared sirena;pared sirena;mur sirène;mur sirène;muro sirena;meerminnenwand;人鱼壁纸;人魚壁紙;マーメイドなかべがみ;머메이드 벽지;стена русалки
RoomWall_12567;pirate wall;pirate wall;Piratentapete;pared pirata;pared pirata;mur pirate;mur pirate;muro pirata;piratenwand;海盗壁纸;海盜壁紙;かいぞくのかべがみ;해적 벽지;пиратская стена
RoomWall_13224;spooky wall;spooky wall;Kürbistapete;pared calabaza;pared calabaza;mur Halloween;mur Halloween;muro brividi;pompoenwand;万圣节墙;萬聖節牆;ハロウィンなかべ;할로윈 벽;жуткая стена
RoomWall_13230;fireworks-show wall;fireworks-show wall;Feuerwerk-Tapete;pared fuegos artificiales;pared fuegos artificiales;mur feux d'artifice;mur feux d'artifice;muro fuochi d'artificio;vuurwerkwand;烟花大会墙;煙火大會牆;はなびたいかいのかべ;불꽃축제 벽;стена с фейерверком
RoomWall_13318;Turkey Day wall;Turkey Day wall;Schlemmfest-Tapete;pared Día del Pavo;pared Día del Pavo;mur fête du partage;mur fête du partage;muro primizie;smakenfestijnwand;感恩节墙;感恩節牆;サンクスギビングなかべ;하베스트 벽;стена «День изобилия»
RoomWall_13603;falling-snow wall;falling-snow wall;Schneefall-Tapete;pared noche nevada;pared noche nevada;mur chute de neige;mur chute de neige;muro nevicata;sneeuwvalwand;下雪墙;下雪牆;ゆきのふるかべ;눈 내리는 벽;стена со снегопадом
RoomWall_13609;aurora wall;aurora wall;Aurora-Tapete;pared aurora;pared aurora;mur aurore polaire;mur aurore polaire;muro aurora boreale;poollichtwand;极光墙;極光牆;オーロラのかべ;오로라 벽;стена с полярным сиянием
